1299,found,знайдено; засновувати,[faʊnd] фааунд
1300,fail,невдача; провал,[feɪl] феаіл
1301,faith,віра; вірність,[feɪθ] феаі(тс)
1302,fur,хутро,[fə:] феае
1303,forgive,прощати,[fə'gɪv] феґиав
1304,familiar,знайомий,[fə'mɪliə] феміла йє
1305,fence,паркан; загорожа,[fɛns] фенс
1306,feed,живлення; живитись,[fi:d] фід
1307,fix,фіксувати; зафіксувати; виправити; уладнати,[fɪks] фикс
1308,fit,підходящий; відповідний; підходити,[fɪt] фит
1309,flag,позначка; прапорець; прапор,[flæg] флеґ
1310,flame,полум'я,[fleɪm] флейм
1311,flow,течія; потік,[floʊ] флоау
1312,flood,повінь,[flʌd] флад
1313,fork,розгалуження; виделка,[fɔ:k] фоаок
1314,FALSE,помилковий; хибний,[fɔ:ls] фоаолс
1315,fault,помилка; дефект,[fɔ:lt] фоаолт
1316,frame,кадр; рама; каркас,[freɪm] фреайм
1317,freeze,заморожувати; фіксувати,[fri:z] фрііа з
1318,fool,дурень,[fu:l] фуаул
1319,finance,фінанси,[fʌɪˈnans] фаайненс
1320,financial,фінансовий,[fʌɪˈnanʃ(ə)l] фаайненшел
1321,fun,розвага,[fʌn] фан
1322,fund,фонд; запас,[fʌnd] фанд
1323,gas,газ; бензин (в США),[gæs] ґ(ае)з
1324,gain,посилення; приріст; збагачення,[geɪn] ґеаін
1325,gate,ворота; хвіртка,[geɪt] ґеаіт
1326,goal,мета; ціль; гол,[gəʊl] ґоаул
1327,gift,дарунок; дар; талант,[gɪft] ґіфт
1328,grain,зернина,[greɪn] ґреаін
1329,goods,товари,[gʊdz] ґудз
1330,got,отримувати (в минулому часі),[ɡɒt] ґат
1331,ease,полегшити; послабити,[i:z] із
1332,election,вибори,[I'lekʃn] ілеакшн
1333,effective,ефективний; чинний,[ɪ'fɛktɪv] іфеактив
1334,equipment,обладнання; устаткування,[ɪ'kwɪpmənt] еквиапмент
1335,electric,електричний,[ɪ'lɛktrɪk] ілеактрік
1336,essential,суть; суттєвий; істотний,[ɪ'sɛnʃl] ісеаншл
1337,escape,втекти,[ɪ'skeɪp] іскеайп
1338,establish,встановлювати; встановити,[ɪ'stæblɪʃ] істеаблиш
1339,economy,економіка,[ɪ'kɒnəmi] ікаанемі
1340,elect,обирати,[ɪˈlɛkt] ілеакт
1341,electricity,електрика,[ɪˌlɛk'trɪsəti] ілектриаситі
1342,exact,тоачний,[ɪg'zækt] ікзеакт
1343,exactly,точно,[ɪg'zæktli] ікзеактлі
1344,examine,вивчати; розглядати; перевірити,[ɪg'zæmɪn] иґзеамин
1345,exist,існувати; бути,[ɪg'zɪst] икзиаст
1346,existence,існування,[ɪg'zɪstəns] иґзиастенс
1347,expense,витрати,[ɪk'spɛns] икспеанс
1348,experiment,експеримент,[ɪk'spɛrɪmənt] икспеарімент
1349,explode,вибухати,[ɪk'spləʊd] іксплоауд
1350,explore,досліджувати,[ɪk'splɔ:] іксплоао
1351,express,експрес; виражати,[ɪk'sprɛs] икспреас
1352,expression,експресія; вираження,[ɪk'sprɛʃn] икспреашн
1353,extend,поширювати; розширювати,[ɪk'stɛnd] икстеанд
1354,extent,ступінь; діапазон,[ɪk'stɛnt] икстеант
1355,exchange,обмін,[ɪks'tʃeɪndʒ] иксчеайндж
1356,employ,використовувати,[ɪm'plɔɪ] імплоай
1357,employer,роботодавець,[ɪm'plɔɪə] імплоайє
1358,employee,працівник,[ɪm'plɔɪi:] імплоаіі
1359,employment,зайнятість; праця; застосування,[ɪm'plɔɪmənt] емплоаімент
1360,encourage,заохочування; підбадьорювання,[ɪn'kʌrɪdʒ] інкааридж
1361,entire,весь; цілий,[ɪn'taɪə] интаає
1362,entirely,повністю; цілком,[ɪn'taɪəli] интааєлі
1363,environment,довкілля; зовнішні умови,[ɪn'vaɪrənmənt] инвааіенмент
1364,campaign,компанія,[kæm'peɪn] кемпеайн
1365,camp,стоянка; табір; розташуватися табором,[kæmp] кемп
1366,cap,ковпачок; кришка; шапка,[kæp] кеп
1367,cash,готівка,[kæʃ] кеш
1368,cattle,велика рогата худоба,[kætl] кетл
1369,calm,спокій; тиша,[kɑːm] кааам
1370,collection,колекція,[kə'lɛkʃn] келеакшн
1371,collect,збирати,[kə'lɛkt] келеакт
1372,command,команда,[kə'mɑ:nd] кемеанд
1373,commercial,комерційний,[kə'mɜ:ʃl] камеаешл
1374,commission,комісія; комісійні,[kə'mɪʃən] кеміша ен
1375,committee,комітет,[kə'mɪti] кеміта і
1376,community,співтовариство; громада,[kə'mju:nəti] кемюа неті
1377,connection,зв'язок,[kə'nɛkʃn] кенеакшн
1378,connect,з'єднуватися,[kə'nɛkt] кенеакт
1379,combine,комбінувати; поєднувати,[kəm'baɪn] кембаайн
1380,comparison,порівняння,[kəm'pærɪsən] кампеарисен
1381,compare,порівняти,[kəm'pɛə] кемпеае
1382,computer,комп'ютер,[kəm'pju:tə] кампюа тее
1383,complain,скаржитися,[kəm'pleɪn] кемплеайн
1384,completely,повністю,[kəm'pli:tli] кемпліта лі
1385,conduct,керувати; вести; поведінка,[kən'dʌkt] кеандакт
1386,conclusion,висновок,[kən'klu:ʒn] кенклуажн
1387,concerned,занепокоєний; зацікавлений; причетний,[kən'sə:nd] кенсеаенд
1388,consideration,розгляд; обговорення,[kən'sɪdə'reɪʃn] консидереайшн
1389,considerable,значний; великий,[kən'sɪdərəbl] консіда еребл
1390,consist,складатися; полягати,[kən'sɪst] кенсиаст
1391,contain,містити в собі; вміщувати,[kən'teɪn] кентеайн
1392,contract,контракт; договір; звужуватися; скорочуватися,[kən'trækt] коантрект
1393,convenient,зручний; придатний,[kən'vi:niənt] кенвііа ніент
1394,curve,крива,[kɜ:v] кеаев
1395,cloud,хмара,[klaʊd] клаауд
1396,cloth,тканина,[klɒθ] кло(тс)
1397,clerk,клерк,[klə:k] клеаек
1398,club,клуб; ломака,[klʌb] клаб
1399,climb,підніматися; вилазити; сходження; піднесення,[klʌɪm] клааім
1400,coal,вугілля,[koul] коаул
1401,coast,берег; узбережжя,[koust] коауст
1402,corn,кукурудза; зерно; збіжжя,[kɔ:n] коаон
1403,coin,монета,[kɔɪn] коаін
1404,crack,тріскатися; розколювати,[kræk] кр(ае)к
1405,crash,крах; катастрофа,[kræʃ] креш
1406,crime,злочин,[kraɪm] крайм
1407,crop,врожай; збирати врожай; засівати,[krɒp] краап
1408,cream,вершки; крем,[kri:m] крііа м
1409,create,створювати,[kri'eɪt] кріеайт
1410,authority,влада; повноваження; авторитет,[ɔ:'θɒrəti] оо(тс)оаріті
1411,alternative,альтернатиа ва,[ɔ:l'tɜ:nətɪv] олтеанетів
1412,cell,клітина; комірка,[sɛl] сел
1413,cigarette,цигарка,[sɪɡəˈrɛt] сіґереат
1414,chain,ланцюг; заковувати,[tʃeɪn] чейн
1415,cheque,чек,[tʃɛk] чек
1416,chest,груди; грудна клітка; скриня,[tʃɛst] чест
1417,chief,головний; керівник,[tʃi:f] чіф
1418,choice,вибір,[tʃɔɪs] чоаіс
1419,construction,конструкція; побудова,[kən'strʌkʃn] кенстраакшн
1420,battle,битва,[ˈbat(ə)l] бетл
1421,beat,ритм; бити; відбивати,[biːt] бііа т
1422,ad,реклама,[əd] ед
1423,airport,аеропорт,[ˈɛːpɔːt] еаепоот
1424,item,пункт; елемент,['aɪtəm] аайтем
1425,obvious,безсумнівний; очевидний,['ɒbviəs] оабвіес
1426,obviously,очевидно,['ɒbviəsli] оабвіеслі
1427,honor,честь,['ɒnə] аане
1428,honest,чесний,['ɒnɪst] аанист
1429,journey,подорож,['dʒɜ:ni] джеані
1430,judgement,судження; висновок; вирок,['dʒʌdʒmənt] джааджмент
1431,justice,правосуддя,['dʒʌstɪs] джаастис
1432,owner,власник,['əʊnə] оауне
1433,grandfather,дід,['gran(d)fɑːðə] ґреандфа(дз)е
1434,grandmother,баба,['gran(d)mʌðə] ґреандма(дз)е
1435,granddaughter,онука,['grandɔːtə] ґреандоте
1436,grandson,онук,['ɡræn(d)sʌn] ґреандсан
1437,habit,звичка; звичай,['hæbɪt] хеабит
1438,handle,ручка; держак,['hændl] хендл
1439,hire,найняти; використовувати,['haɪə] хааіє
1440,highly,високо; дуже,['haɪli] хаайлі
1441,hardly,навряд-чи; ледве,['hɑ:dli] хааадлі
1442,illness,хвороба,['ɪlnəs] іла нес
1443,impact,вплив; зіткнення; удар,['ɪmpækt] іма пект
1444,indicate,вказувати,['ɪndɪkeɪt] іна дікейт
1445,influence,вплив; дія; вплинути; подіяти,['ɪnfluəns] іна флуенс
1446,income,прибуток,['ɪnkʌm] іна кам
1447,instance,приклад; зразок; інстанція,['ɪnstəns] іна стенс
1448,institute,інститут,['ɪnstɪtju:t] іна ститют
1449,instrument,інструмент,['ɪnstrəmənt] іна стремент
1450,latter,останній,['lætə] л(ае)ате
1451,likely,ймовірно; ймовірний,['laɪkli] лаайклі
1452,leather,шкіра; шкіряний,['leðə] леа(дз)е
1453,labour,праця,['leɪbə] леайбе
1454,lower,низький,['ləʊə] лоаве
1455,leading,провідний; керівний,['li:dɪŋ] лііа динґ
1456,legal,легальний,['li:gl] лііа ґл
1457,living,живий; існуючий,['lɪvɪŋ] лиавінґ
1458,lawyer,адвокат; юрист,['lɔːjə] лоає
1459,lucky,щасливий,['lʌki] лаакі
1460,lovely,гарний; прекрасний,['lʌvli] лаавлі
1461,magazine,журнал; магазин,['mægə'zi:n] меаґезін
1462,manner,спосіб; манера,['mænə] маане
1463,manage,керувати; управляти,['mænɪdʒ] меанидж
1464,manager,керівник; адміністратор,['mænɪdʒə] меанидже
1465,management,керівництво,['mænɪdʒmənt] меаниджмент
1466,marriage,шлюб,['mærɪdʒ] меаридж
1467,marry,одружуватися; виходити заміж,['mari] меарі
1468,married,одружений; заміжня,['marɪd] меарід
